t`s`float	v(vrow,vg)`V`float	v(vg,vcol)`V`float	par(abs(i(vsrc))`Params`float	v(vg)`V`float	v(vrow)`V`float	v(vcol)`V`float
3.64813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.64914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.65914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.66914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.67914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.68914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.69914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.70914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.71914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.72914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.73914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.74914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.75914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.76913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.77913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.78913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.79913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.80913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.81913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.82913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.83913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.84913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.85913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86114	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.86913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.87913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88414	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.88913	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.89914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.90914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91213	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91714	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.91914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.92914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93513	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.93914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94014	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.94914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95813	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.95914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96314	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.96914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.97914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98614	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.98914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99013	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99113	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99214	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99313	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99413	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99514	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99613	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99713	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99814	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
3.99914	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
4	0.0444444	0.444444	0.001	0.9	0.944444	0.455556
4.0005	0.0442424	0.442424	0.001	0.89798	0.942222	0.455556
4.00083	0.0441071	0.441071	0.001	0.896626	0.940733	0.455556
4.0015	0.0438364	0.438364	0.001	0.89392	0.937756	0.455556
4.0025	0.0434324	0.434324	0.001	0.889879	0.933312	0.455556
4.00351	0.0430283	0.430283	0.001	0.885839	0.928867	0.455556
4.00451	0.0426243	0.426243	0.001	0.881798	0.924423	0.455556
4.00551	0.0422202	0.422202	0.001	0.877758	0.919978	0.455556
4.00651	0.0418162	0.418162	0.001	0.873717	0.915534	0.455556
4.0075	0.0414121	0.414122	0.001	0.869677	0.911089	0.455556
4.0085	0.0410081	0.410081	0.001	0.865637	0.906645	0.455556
4.0095	0.0406041	0.406041	0.001	0.861596	0.9022	0.455556
4.01051	0.0402	0.402	0.001	0.857556	0.897756	0.455556
4.01151	0.039796	0.39796	0.001	0.853516	0.893312	0.455556
4.01251	0.0393919	0.393919	0.001	0.849475	0.888867	0.455556
4.0135	0.0389879	0.389879	0.001	0.845435	0.884423	0.455556
4.0145	0.0385839	0.385839	0.001	0.841394	0.879978	0.455556
4.0155	0.0381798	0.381798	0.001	0.837354	0.875534	0.455556
4.0165	0.0377758	0.377758	0.001	0.833314	0.871089	0.455556
4.01751	0.0373718	0.373717	0.001	0.829273	0.866645	0.455556
4.01851	0.0369677	0.369677	0.001	0.825233	0.8622	0.455556
4.01951	0.0365637	0.365637	0.001	0.821192	0.857756	0.455556
4.0205	0.0361596	0.361596	0.001	0.817152	0.853311	0.455556
4.0215	0.0357556	0.357556	0.001	0.813111	0.848867	0.455556
4.0225	0.0353515	0.353516	0.001	0.809071	0.844423	0.455556
4.02351	0.0349475	0.349475	0.001	0.805031	0.839978	0.455556
4.02451	0.0345435	0.345435	0.001	0.80099	0.835534	0.455556
4.02551	0.0341394	0.341394	0.001	0.79695	0.831089	0.455556
4.0265	0.0337354	0.337354	0.001	0.79291	0.826645	0.455556
4.0275	0.0333313	0.333313	0.001	0.788869	0.8222	0.455556
4.0285	0.0329273	0.329273	0.001	0.784829	0.817756	0.455556
4.0295	0.0325233	0.325233	0.001	0.780788	0.813312	0.455556
4.03051	0.0321192	0.321192	0.001	0.776748	0.808867	0.455556
4.03151	0.0317152	0.317152	0.001	0.772707	0.804423	0.455556
4.03251	0.0313111	0.313111	0.001	0.768667	0.799978	0.455556
4.0335	0.0309071	0.309071	0.001	0.764627	0.795534	0.455556
4.0345	0.0305031	0.305031	0.001	0.760586	0.791089	0.455556
4.0355	0.030099	0.30099	0.001	0.756546	0.786645	0.455556
4.03651	0.029695	0.29695	0.001	0.752505	0.7822	0.455556
4.03751	0.0292909	0.292909	0.001	0.748465	0.777756	0.455556
4.03851	0.0288869	0.288869	0.001	0.744425	0.773311	0.455556
4.03951	0.0284829	0.284829	0.001	0.740384	0.768867	0.455556
4.0405	0.0280788	0.280788	0.001	0.736344	0.764423	0.455556
4.0415	0.0276748	0.276748	0.001	0.732303	0.759978	0.455556
4.0425	0.0272707	0.272707	0.001	0.728263	0.755534	0.455556
4.04351	0.0268667	0.268667	0.001	0.724223	0.751089	0.455556
4.04451	0.0264627	0.264627	0.001	0.720182	0.746645	0.455556
4.04551	0.0260586	0.260586	0.001	0.716142	0.7422	0.455556
4.0465	0.0256546	0.256546	0.001	0.712101	0.737756	0.455556
4.0475	0.0252505	0.252505	0.001	0.708061	0.733311	0.455556
4.0485	0.0248465	0.248465	0.001	0.704021	0.728867	0.455556
4.04951	0.0244425	0.244425	0.001	0.69998	0.724423	0.455556
4.05051	0.0240384	0.240384	0.001	0.69594	0.719978	0.455556
4.05151	0.0236344	0.236344	0.001	0.691899	0.715534	0.455556
